2393;0.00;0.00;98385869.33;25707518.62;0.00;0.00
2401;859730509.86;0.00;30787613.85;488787867.67;401730256.03;0.00
2412;14758129691.95;0.00;128958625347.61;228219344137.21;-84502589097.64;0.00
2421;69400771079.54;0.00;10824880815.44;49335226512.16;30890425382.82;0.00
2422;61897816266.92;0.00;58013234564.17;1706232460.77;118204818370.32;0.00
2426;1173036803.34;0.00;1459564987.60;3627997980.99;-995396190.05;0.00
2427;161399051040.44;0.00;184676234735.40;102437177122.21;243638108653.63;0.00
2429;4478320937.11;0.00;589933054.55;1262882428.98;3805371562.69;0.00
2465;33814.98;0.00;0.00;805898.96;-772083.98;0.00
2470;2128202.65;0.00;42158988.48;35792017.70;8495173.44;0.00
2471;1903973427.15;0.00;13268252231.15;994627225.24;14177598433.06;0.00
2475;3772799749.90;0.00;53435780501.51;50443819353.53;6764760897.88;0.00
2476;993284341.34;0.00;9248901552.75;11240963780.18;-998777886.09;0.00
2477;654476286.97;0.00;21256640648.59;15569870911.29;6341246024.27;0.00
2478;17539145.02;0.00;145935788.69;1200787642.02;-1037312708.32;0.00
2480;0.00;0.00;2669038.86;2761820.88;0.00;0.00
2481;287345705.48;0.00;500181130.19;1210731049.91;-423204214.24;0.00
2485;335819478.23;0.00;13072048903.71;13002265607.67;405602774.27;0.00
2486;5142495.19;0.00;70115774.90;612009796.39;-536751526.30;0.00
2487;4346688.45;0.00;334237488.73;215109542.91;123474634.26;0.00
2488;1951076.23;0.00;2886151.88;4394701.07;442527.03;0.00
2490;0.00;0.00;594230.95;1050882.64;0.00;0.00
2491;88114125.13;0.00;447140090.33;886956555.06;-351702339.60;0.00
2495;64520592.13;0.00;3303149020.78;4152041520.95;-784371908.04;0.00
2496;101182354.89;0.00;692489295.80;951187070.49;-157515419.80;0.00
2497;8233025.80;0.00;682565449.00;91857043.44;598941431.36;0.00
2498;1102145.42;0.00;68988859.51;2926036.98;67164967.95;0.00
2520;1208308981.55;0.00;8144606262.01;2765591439.50;6587323804.05;0.00
2530;773453826.48;0.00;2417311344.34;3121959693.37;68805477.45;0.00
2572;61906815.68;0.00;710228235.11;972277174.96;-200142124.17;0.00
2573;34033196.65;0.00;479333885.89;831659686.00;-318292603.46;0.00
2582;0.00;0.00;479098750.76;1234019624.73;0.00;0.00
2583;0.00;0.00;83480853.85;192633021.72;0.00;0.00
2592;0.00;0.00;273473695.37;87462744.14;0.00;0.00
2593;0.00;0.00;93938578.94;174130344.10;28387919.62;0.00
2630;155084838.00;0.00;69816651.85;196753661.15;28147828.70;0.00
2640;432666063.25;0.00;912012107.02;342649038.20;1002029132.08;0.00
2673;2053384.78;0.00;9392787.53;23233918.07;-11787745.77;0.00
2674;13139377.17;0.00;50822446.72;111008370.09;-47046546.19;0.00
2683;0.00;0.00;28557810.16;26084240.40;0.00;0.00
2693;0.00;0.00;2100074.68;4391535.62;0.00;0.00
2694;0.00;0.00;39598734.88;21291791.93;0.00;0.00
2902;0.00;4170090.53;15105607.87;832406.21;0.00;-10103111.13
2903;0.00;93235581.68;453797852.45;219468938.30;0.00;-141093332.48
2911;0.00;0.00;121641599.16;144713732.67;0.00;100676663.70
2912;0.00;15166095023.68;364395141050.18;32537580609.64;0.00;-316691465416.87
2913;0.00;14276860864.80;1219772097290.90;707892296174.49;0.00;-497602940251.61
2914;0.00;1754157680.38;22498487774.71;12128211338.50;0.00;-8616118755.83
2915;0.00;17925280.55;32088975.24;37890322.96;0.00;23726628.27
2932;0.00;12236820.81;141564088.99;58318851.08;0.00;-71008417.11
2933;0.00;7087714.70;127701789.39;159696846.40;0.00;39082771.72
2941;0.00;296025016.71;1284069985.17;881413144.25;0.00;-106631824.22
2942;0.00;1937592167.76;17391186213.31;15089822883.41;0.00;-363771162.14
2952;0.00;11857697.37;321503857.72;45460600.59;0.00;-264185559.75
2953;0.00;20365260.18;710599730.67;1530970793.30;0.00;840736322.82
2963;0.00;1514245.85;43880602.25;27584631.55;0.00;-14781724.85
2964;0.00;8142076.79;9740403.98;269670576.08;0.00;268072248.89
3011;0.00;8400134201.36;10033267844316.79;1478056221539.80;0.00;-8546811488575.64
3012;0.00;1436593980768.82;174389331906912.44;179549690808659.00;0.00;6596952882515.38
3013;0.00;16461217043.91;277117016179.85;2775772470656.32;0.00;2515116671520.38
3014;0.00;21619038857.08;855999594604.43;1009810712231.40;0.00;175430156484.06
3015;0.00;572588451.99;41598273865.98;1177957126428.69;0.00;1136931441014.70
3021;0.00;322864164.55;64233428794.29;66851278349.55;0.00;2940713719.82
3022;0.00;43441.62;0.00;83.67;0.00;43525.30
3024;0.00;1596391281.29;25012595266.36;82307954382.55;0.00;58891750397.48
3071;0.00;37161.70;9209.13;287.99;0.00;28240.55
3102;0.00;500244886.90;48731510830.19;192762636202.30;0.00;144531370259.00
3104;0.00;132644711.29;2629299010.14;3066366266.04;0.00;569711967.18
3105;0.00;80785.98;95604.79;193310.80;0.00;178491.99
3106;0.00;0.00;142970.11;926464.26;0.00;8119936.61
3111;0.00;16576358.04;25446345.37;18680199.85;0.00;9810212.52
3112;0.00;602118001.34;104842320975.18;45170259991.97;0.00;-59069942981.87
3113;0.00;33888598.15;3880531011.49;2275845795.27;0.00;-1570796618.07
3114;0.00;125076422647.55;4308867010262.83;14925156343412.57;0.00;10741365755797.29
3115;0.00;30547614.05;976822969.83;2161453596.59;0.00;1215178240.82
3119;0.00;94370989.27;2057813180.05;4177429025.21;0.00;2213986834.44
3120;0.00;41803.77;349497809538.84;269659853047.79;0.00;-79837914687.28
3121;0.00;414372.96;12385127415.42;683417283.07;0.00;-11701295759.39
3122;0.00;42023547.69;468823079.30;768121603.83;0.00;341322072.21
3123;0.00;265256.87;4078227748.68;280542521.19;0.00;-3797419970.62
3132;0.00;986673198.51;8787527139.73;3907196538.57;0.00;-3893657402.65
3134;0.00;409599179.68;1182165821.93;1161125565.66;0.00;388558923.41
3135;0.00;4403368246.32;154106364709.27;145278831004.49;0.00;-4424165458.46
3140;0.00;1963080115.22;5487516674101.69;4163551286375.81;0.00;-1322002307610.66
3152;0.00;24977081552.04;82808575420.62;36505247911.34;0.00;-21326245957.25
3154;0.00;9582165539.13;1448941072.00;12604265872.07;0.00;20737490339.20
3161;0.00;513211304.20;1737547622.56;732050875.08;0.00;-492285443.27
3162;0.00;234344121381.34;1916143774249.36;691603439702.34;0.00;-990196213165.68
3165;0.00;363572499.10;250389975.32;181295829.66;0.00;294478353.44
3172;0.00;3269162.17;27110061.37;11431343.05;0.00;-12409556.15
3174;0.00;21881.97;71496.39;28100.55;0.00;-21513.87
3184;0.00;3295015036.84;1869251205.16;358989122.36;0.00;1784752954.04
3191;0.00;86.06;67.62;0.00;0.00;18.44
3198;0.00;20717349.56;164232461.17;140228732.38;0.00;-3286379.23
3402;0.00;1600941802.91;309985331331.96;310176184459.92;0.00;1791794930.87
3404;0.00;243010000.80;7526472084.92;8524391075.90;0.00;1240928991.78
3405;0.00;67587416.31;65787112.12;72809029.83;0.00;74609334.03
3411;0.00;475318228432.17;742084678600.77;2320491337796.65;0.00;2053724887628.05
3412;0.00;182639682127.56;13555096482507.94;13217211743874.58;0.00;-155245056505.79
3413;0.00;789916641.34;26433741400.76;28113435996.04;0.00;2469611236.62
3414;0.00;1621769447341.34;1504986372221.98;5734925177323.20;0.00;5851708252442.57
3415;0.00;274493529840.24;455408484085.31;144094775087.11;0.00;-36820179157.96
3421;0.00;0.00;146994.43;89709425.66;0.00;126963729.98
3422;0.00;0.00;1493007098.37;775769651.11;0.00;42835898.96
3471;0.00;0.00;455658930.40;691214154.89;0.00;194111103.42
3601;0.00;3084300749.05;674580106213.21;1178630097993.96;0.00;507134292529.79
3603;0.00;10699384.74;1310170812.99;1503767954.58;0.00;204296526.32
3604;0.00;940806661.63;268453485189.28;171403954498.98;0.00;-96108724028.67
3605;0.00;37830042810.51;5372329409329.16;3308568841816.42;0.00;-2025930524702.23
3606;0.00;0.00;144316105.82;7697547645.77;0.00;515050491.90
3609;0.00;0.00;33323259.19;57947854.36;0.00;22.64
3611;0.00;0.00;171417751.43;252872370.77;0.00;0.00
3620;0.00;3661412879.26;286100433717.23;584899238055.50;0.00;302460217217.53
3622;0.00;1945898850.72;17308959482.81;7561269229.00;0.00;-7801791403.09
3629;0.00;6050.49;25701.04;187871.47;0.00;168220.92
3630;0.00;921027691.26;13275567210.50;7527618954.60;0.00;-4826920564.65
3631;0.00;947181505.76;565636396.56;11873121209.87;0.00;12254666319.06
3632;0.00;52046386195.60;1223857318295.42;587059842657.36;0.00;-584751089442.45
3634;0.00;38417070770.32;160372723914.25;90047184800.32;0.00;-31908468343.61
3641;0.00;17632753.73;956419057.95;990804247.28;0.00;52017943.06
3642;0.00;10733449872.91;236512645189.47;49474478129.12;0.00;-176304717187.44
3649;0.00;358.46;210.44;13615.23;0.00;13763.25
3800;0.00;0.00;15579617045943.81;9007457968573.53;93020193743.59;0.00
3801;0.00;0.00;134016601569.56;141489344815.04;0.00;0.00
3802;174450218.80;0.00;12768635973113.64;18619540246846.63;-5850729823514.19;0.00
3806;0.00;0.00;51442122.69;35947806.01;0.00;0.00
3809;323813885.01;0.00;733078745808.30;1043569218639.71;-310166658946.40;0.00
3810;0.00;27430503904.14;43055195741137.18;52946756113756.04;0.00;9918990876522.99
3811;0.00;0.00;4054452495029.78;4183760577483.33;0.00;2755702.53
3812;0.00;2175356195.79;19679727986804.26;15443657845721.66;0.00;-4233894784886.81
3816;0.00;0.00;5235038325.29;6270483795.32;0.00;0.00
3819;0.00;3420828777.87;1470543565582.03;15023928394188.79;0.00;13556805657384.64
3928;0.00;106461.76;12651560.86;27406251.30;0.00;14861152.20
4200;102342220943.00;0.00;150976484534.60;145833866198.66;107484839278.94;0.00
4207;0.00;0.00;857553955.99;2120067311.56;0.00;0.00
4270;23535661.13;0.00;10274429806.49;18604718897.44;-8306753429.82;0.00
4300;47926019291.42;0.00;450870113.10;210483367.95;48166406036.57;0.00
4301;2729944067.55;0.00;42895766718.04;3261233.38;45622449552.21;0.00
4303;0.00;0.00;672309325797.14;1952325811628.30;0.00;0.00
4304;12700976200.66;0.00;35117601482.65;17370789936.09;30447787747.22;0.00
4307;4913248299.28;0.00;67552520912.82;180140651755.70;-107674882543.61;0.00
4344;7693067971.55;0.00;1167400724.82;22574927737.27;-13714459040.90;0.00
4370;2123630219.17;0.00;79696621563.20;55256168824.72;26564082957.65;0.00
4374;987774829.95;0.00;2572829368.03;772339630.54;2788264567.44;0.00
4380;4607973078.97;0.00;6571202412.56;1215315097.40;9963860394.13;0.00
4720;0.00;0.00;31004633.09;26723306.40;0.00;0.00
4730;0.00;6525294842.14;19806816423.34;31165345220.55;0.00;17883823639.35
4734;0.00;464446414.54;180939206.08;239260631.68;0.00;522767840.13
4920;0.00;87239530.62;2657799050.77;6048108026.98;0.00;3477548506.83
4930;0.00;5281072.85;15007395.09;120219609.43;0.00;110493287.19
4940;0.00;517446452725.28;51067542395.78;314069033532.18;0.00;780447943861.68
4972;0.00;1316327.89;71844366.02;55640043.13;0.00;-14887995.01
4973;0.00;247490.80;354481512.30;324410790.12;0.00;-29823231.37
4974;0.00;7404177198.83;224655225738.66;147069317232.59;0.00;-70181731307.23
5100;82080.88;0.00;0.00;0.00;82080.88;0.00
5101;608987.90;0.00;561789.15;0.00;1170777.05;0.00
5102;607519966.17;0.00;522135387.36;0.00;1129655353.53;0.00
5202;1040663791.18;0.00;9583884610.09;0.00;10624548401.27;0.00
5400;408222088.66;0.00;846467672.18;28231528.40;1226458232.44;0.00
5403;2897225.11;0.00;490535970.98;698580252.98;-205147056.89;0.00
5490;0.00;98114677.75;11444517.84;199364426.98;0.00;286034586.89
5510;101703175593.83;0.00;226243505068.54;26749189167.98;301197491494.39;0.00
5521;38001977787.99;0.00;34077320784.82;7740486877.80;64338811695.00;0.00
5522;23825907206.75;0.00;40571675875.17;20265023609.25;44132559472.67;0.00
5529;58648572376.40;0.00;87095901227.36;2175829923.89;143568643679.87;0.00
5531;0.00;0.00;129342368649.33;137703582052.96;0.00;0.00
5532;291713717.70;0.00;1038506875.89;356769110.11;973451483.48;0.00
5550;8131426441.64;0.00;8102314940.76;1995616548.39;14238124834.01;0.00
5561;1588239.57;0.00;184605532597.47;33067038192.05;151540082645.00;0.00
5562;6659760958.59;0.00;90558225634.80;44426744414.95;52791242178.45;0.00
5570;1155200065.95;0.00;1731409567.89;1453900645.98;1432708987.85;0.00
5580;3407450624.56;0.00;36518027283.73;14228067671.11;25697410237.19;0.00
5592;0.00;24139874151.98;4675226722.25;387362827016.61;0.00;406827474446.33
5593;0.00;2875559665.29;1667415236.47;8441858083.62;0.00;9650002512.44
5594;0.00;74613819.26;246444910.66;558198594.10;0.00;386367502.71
5600;1878530066.26;0.00;43715525833.80;19738109471.48;25855946428.58;0.00
5700;112759375.16;0.00;3417739153.39;3295372427.62;235126100.94;0.00
5701;0.00;0.00;904492146.16;771785955.22;0.00;0.00
6000;395923862764.98;0.00;62860432987.36;15138641198.83;443645654553.52;0.00
6100;19320392130.95;0.00;43885803173539.97;90125427386484.73;-46220303820813.82;0.00
6101;54871121406.02;23661245737.34;10845172801169.80;92587323131498.30;-81687279208922.47;81765811576065.83
6110;0.00;184714022674.51;158339920692834.09;66808975923709.76;0.00;-91346230746449.84
6111;14386368302.85;147500475734.30;27246843067465.49;1044180853472.95;26217048582295.39;-26055161738258.24
6120;857652587841.67;0.00;1002016286164.83;386131410006.65;1473537463999.85;0.00
6121;410822450184.30;0.00;114957435224.69;323473628273.92;202306257135.08;0.00
6123;426980284567.95;0.00;10433511838.99;603209196729.87;-165795400322.93;0.00
6130;0.00;1125403479973.64;1776119932888.22;15106152728.74;0.00;-635610300185.84
6131;0.00;325633684544.60;127003285410.67;125825816468.67;0.00;324456215602.61
6133;0.00;458849761771.42;696769299707.04;8340370774.78;0.00;-229579167160.84
6161;290128430198.67;0.00;520147689470.84;718650619797.12;91625499872.38;0.00
6162;0.00;0.00;2653877075541.23;1378544363133.39;0.00;0.00
6164;0.00;0.00;27112758.70;26173377.25;0.00;0.00
6165;0.00;0.00;473809678530.29;389557249638.58;0.00;0.00
6166;0.00;0.00;521367841.03;1466908222.14;0.00;0.00
6167;0.00;0.00;1296161884.40;1936764702.57;0.00;0.00
6169;951298245.42;0.00;150590404917.52;121363008339.23;30178694823.71;0.00
6171;0.00;378020684112.51;507825299250.31;286997373642.41;0.00;157192758504.61
6172;0.00;0.00;789068422635.50;2592308896968.17;0.00;0.00
6174;0.00;0.00;17647596.04;2887481.77;0.00;0.00
6175;0.00;0.00;197186349230.78;347604972146.27;0.00;0.00
6176;0.00;0.00;4153351959.39;6421456796.62;0.00;0.00
6177;0.00;0.00;3577546636.78;833649248.66;0.00;0.00
6179;0.00;1382804392.71;7477097102.12;79760441521.41;0.00;73666148812.00
6213;0.00;0.00;0.00;12869610150.82;0.00;7696993481.14
6219;0.00;0.00;1160782627.12;1132192971.47;0.00;0.00
6251;0.00;5265739882.90;215618120879.82;93056060981.15;0.00;-117296320015.77
6301;0.00;0.00;314813102.05;584269122.13;0.00;0.00
6302;0.00;86952096.92;148427716648.67;284065998083.74;0.00;135725233531.99
6303;0.00;0.00;13281425364049.60;14645146279204.72;0.00;0.00
6331;0.00;0.00;3863268305509.59;3489333525548.37;0.00;0.00
6339;0.00;0.00;13535563414579.53;9973428017422.58;0.00;0.00
6431;0.00;320525612.38;1137260271.69;42766053.81;0.00;-773968605.50
6433;0.00;51097323.76;451757254.74;493231129.09;0.00;92571198.11
6434;0.00;0.00;2164669.64;1507514.85;0.00;1810718.66
6439;0.00;31181.69;2146365.38;3892580.51;0.00;1777396.82
6473;81637007.24;0.00;3029451780.38;1834544792.82;1276543994.80;0.00
6474;248702346.03;0.00;5399108717.45;1664969265.82;3982841797.66;0.00
6479;13143031988.15;0.00;17667394028.03;22634241835.95;8176184180.24;0.00
6501;15340538484.60;0.00;134683990215.48;27790888085.94;122233640614.14;0.00
6502;29515194.19;0.00;233316051.79;238995867.09;23835378.88;0.00
6510;0.00;0.00;67348479562.69;64192693825.81;0.00;0.00
6520;0.00;0.00;697050292.28;951167804.32;109479.19;0.00
6530;617971255.13;0.00;45308710745.65;28784056229.50;17142625771.27;0.00
6531;133996198.64;0.00;2430822321.94;2664497123.83;-99678603.25;0.00
6540;2255135341.12;0.00;42733948147.40;124235977887.76;-79246894399.24;0.00
6570;2661493192.08;0.00;17442263042.63;15155378736.83;4948377497.88;0.00
6601;0.00;54912747310.82;147836738743.32;171137305884.76;0.00;78213314452.26
6602;0.00;37184.13;6093831236.66;3990448494.26;0.00;-2103345558.27
6610;0.00;0.00;164792463849.79;153783863382.91;0.00;0.00
6611;0.00;0.00;5218611.44;3167047.34;0.00;233049.61
6620;0.00;0.00;45602553.71;645415391.22;0.00;0.00
6630;0.00;76492100.35;242497725434.87;260643509519.27;0.00;18222276184.76
6631;0.00;9170033.87;4787507951.28;14605176396.39;0.00;9826838478.98
6640;0.00;14214101986.31;18590511191.96;222977523922.59;0.00;218601114716.94
6650;0.00;4618324261.40;2739588437.64;6763219296.93;0.00;8641955120.69
6661;0.00;0.00;22589609337.25;19981645770.04;0.00;0.00
6662;0.00;121392706.53;10836954596.57;3507054687.53;0.00;-7208507202.52
6670;0.00;4053410695.69;16377023741.43;2792745226.99;0.00;-9530867818.75
6700;6380194.89;0.00;3257905362.96;2421348202.75;842937355.10;0.00
6701;47650299.88;0.00;862412753.05;2910915324.08;-2000852271.15;0.00
6703;617767696.50;0.00;1216146393.69;3067206031.15;-1233291940.96;0.00
6704;14095283.25;0.00;220907250.90;376653139.66;-141650605.51;0.00
6705;0.00;0.00;495746147.20;639450187.22;11112782.44;0.00
6706;0.00;0.00;123117742.93;9420316.47;1172124.78;0.00
6707;388989.16;0.00;29691965.91;172098939.24;-142017984.17;0.00
6709;198736647.45;0.00;1056388588.13;896173499.78;358951735.80;0.00
6717;1141593068.02;0.00;6915554084.95;34790937436.29;-26733790283.32;0.00
6719;0.00;0.00;29208.49;14088.87;0.00;0.00
6726;0.00;0.00;4850304.37;4476992.52;0.00;0.00
6727;183448.02;0.00;38848604.28;36969921.30;2062131.00;0.00
6728;616770365.72;0.00;1195926106.96;292893314.15;1519803158.53;0.00
6729;1823621.81;0.00;3155142.01;9476656.72;-4497892.89;0.00
6730;1616212.04;0.00;2304556739.79;116327600.63;2189845351.20;0.00
6731;0.00;0.00;68140653.85;109662050.28;9635011.95;0.00
6733;5843.61;0.00;20915703.69;24959860.43;-4038313.12;0.00
6734;22394.24;0.00;1189710.77;25339132.72;-24127027.70;0.00
6736;0.00;0.00;7416091.56;3741754.17;0.00;0.00
6739;15598092.17;0.00;488898140.84;603093040.36;-98596807.35;0.00
6747;1097865.89;0.00;2430405412.54;430585109.74;2000918168.69;0.00
6757;23855967.99;0.00;83525865.50;116306589.42;-8924755.92;0.00
6758;0.00;0.00;73947.66;63138.79;0.00;0.00
6759;7173568.26;0.00;71160.66;31741993.42;-24497264.50;0.00
6800;0.00;34616.48;10753057.25;10932260.99;0.00;213820.21
6801;0.00;21676571.56;42511713.39;139015383.21;0.00;118180241.38
6803;0.00;25730313.91;96497334.15;2644106.64;0.00;-68122913.60
6810;0.00;2025295991.17;61715056583.71;33855311423.54;0.00;-25834449169.00
6817;0.00;0.00;1653793.21;1300270.57;0.00;0.00
6819;0.00;1011457.18;26089521.25;4758933.04;0.00;-20319131.03
6829;0.00;11927244.11;429092106.37;993832497.07;0.00;576667634.81
6831;7794103826.41;0.00;0.00;2256455624.49;5537648201.93;0.00
6841;0.00;0.00;11534789689.26;13949941781.55;0.00;0.00
6873;0.00;0.00;178633.74;598097.02;0.00;0.00
6901;881655364672.57;11965827516.49;29849836532716.85;38499617158538.45;-7768125261149.03;8661746453338.09
6911;9311675371.06;342097422544.47;217148842730.00;73636883179548.00;-73410422661446.94;73761831759362.47
6921;0.00;0.00;9785239595768.74;7454328898204.63;0.00;0.00
6941;0.00;0.00;13756088344.21;72291802106.46;0.00;0.00
6980;0.00;0.00;277135459848.80;95774266281.92;0.00;0.00
7301;0.00;77867527786.08;0.00;51627689832.43;0.00;129495217618.51
7310;0.00;78553.67;0.00;0.00;0.00;78553.67
